id,name,sponsor,event,venue,place,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count,occasion_cleaned,category,category_name
25063,,HOTEL KNICKERBOCKER,DINNER,COMMERCIAL,NEW YORK,FOLDER; ILLUS; COL; 8.5 X 11.25;,,PRICED MENU; ILLUSTRATION OF MAN AND WOMAN IN COLONIAL DRESS ENTERING A COACH;,1907-081,,,1907-01-14,Hotel Knickerbocker,,Dollars,USD,complete,4,199,,0,
25070,,STETSON HOUSE,DAILY DINNER MENU,,"LONG BRANCH, NJ",ILLUS. FOLDER,,INCLUDES WINE LIST,1866-007,,,1866-09-06,Stetson House,,Dollars,USD,complete,4,109,,0,
25083,,A.W.DENNETT,DAILY BILL OF FARE;,COMMERCIAL,"393 FULTON STREET,NY",BROADSHEET;ILLUS;COL;5X9;,,ALL ITEMS LISTED WITH PRICES;OTHER BRANCHES LISTED ON BACK;,1894-046,,,1894-04-01,A.W.Dennett,,Dollars,USD,complete,2,40,,0,
25085,,GRAND HOTEL,CARTE DU JOUR,COMMERCIAL,NY,BROADSHEET; ILLUS; 6.75 X 11;,DAILY,PRICES LISTED FOR EACH ITEM; COMPLETE WINE LIST & PRICES ON BACK;,1900-103,,,1900-01-10,Grand Hotel,,Dollars,USD,complete,2,353,DAILY,1,Daily
25090,,HOTEL EMPIRE,DINNER,COMMERCIAL,"BROADWAY AND 63RD ST,NY",FOLDER;ILL;COL;6.25X9;,DAILY;,MONAGRAM ENCLOSED BY WREATH;WINE LIST;,1900-362,,,1900-01-17,Hotel Empire,,Dollars,USD,complete,4,289,DAILY,1,Daily
25096,,CAFETERIA LUNCH,MENU FOR ALL MEALS,COMMERCIAL,"57 BROAD STREET, NY",CARD; ILLUS; 5.5 X 9.5;,,"PRICED MENU, ONE SIDE PRINTED, THE OTHER HANDWRITTEN; SKETCH OF WOMAN'S HEAD;",1900-086,,,1900-01-06,Cafeteria Lunch,,Dollars,USD,complete,2,105,,0,
25097,,CHICAGO AND ALTON RR,BUFFET TRAIN LUNCH,COMMERCIAL,EN ROUTE,CARD; ILLUS; COL; 3.75 X 6;,,RED AND BLUE PRINT; ILLUSTRATION OF CHILD AND ELVES EATING; SLOGAN 'THE PIONEER DINING CAR LINE' PRICED MENU;,1899-447,,,1899-06-01,Chicago And Alton Rr,,Dollars,USD,complete,2,36,,0,
25105,,THE RICHELIEU & ONTARIO NAVIGATION CO.,DINNER,COM,TADOUSAC,FOLDER;ILLUS; COL;,,INCLUDES WINE LIST;,1891-078,,,1891-01-01,The Richelieu & Ontario Navigation Co.,,Dollars,USD,complete,4,101,,0,
25108,,CHILDS',DAILY MENU,COMMERCIAL,NEW YORK,CARD; COL; ILLUS; 6X10;,,PRICED MENU; YELLOW STOCK; ORNAMENTAL LETTERING;,1907-562,,,1907-06-01,Childs',,Dollars,USD,complete,2,94,,0,
25112,,THE MOUQUIN RESTAURANT & WINE CO,EVENING DINNER MENU,COM,"NEW YORK, NY",FOLDER; COL; 7X11,,"IMPORTERS OF WINES,CHEESE AND FANCY GROCERIES; PINK; LISTS BREAKFAST, DINNER, AND SUPPER TO ORDER; MUSIC EVERY FRIDAY EVENING",1892-085,,,1892-06-15,The Mouquin Restaurant & Wine Co,,Dollars,USD,complete,3,352,,0,
25121,,HOLLAND HOUSE,LUNCHEON,COMMERCIAL,,CARD;6X8.75;,DAILY;,"ENGLISH ON ONE SIDE,FRENCH ON ONE SIDE;",1900-517,,,1900-01-25,Holland House,,Dollars,USD,complete,2,546,DAILY,1,Daily
25126,,MURRAY HILL HOTEL,BREAKFAST,COMMERCIAL,NY,BOOKLET; HOTEL EMBLEM IN GOLD; BLACK COVER; 4.5 X 8;,DAILY;,4 PAGES OF AVAILABLE ITEMS WITH PRICES;,1900-217,,,1900-01-13,Murray Hill Hotel,,Dollars,USD,complete,12,323,DAILY,1,Daily
25128,,CAFETERIA LUNCH,BILL OF FARE,COMMERCIAL,57 BROAD STREET - NY,FOLDER; ILLUS; 5.5 X 9.5;,DAILY,HANDWRITTEN LIST OF SPECIAL DISHES ON SEPARATE PAGE;,1900-809,,,1900-02-08,Cafeteria Lunch,,Dollars,USD,complete,4,100,DAILY,1,Daily
25156,,COLLINS RESTAURANT,A LA CARTE DINNER MENU,COMMERCIAL,NY,FOLDER;COL;7X11;,DAILY,ALL ITEMS PRICED;SEPARATE PAGE OF HANDWRITTEN SPECIALS;,1906-785,,,1906-10-30,Collins Restaurant,,Dollars,USD,complete,4,151,DAILY,1,Daily
25170,,THE NAVY YARD LADIES AND GENTS RESTAURANT,SUNDAY DINNER,COMMERCIAL,"233 SANDS STREET, BROOKLYN, NY",BROADSIDE; ILLUS; 6 X 9.25;,,"PRIX FIXE DINNER; HANDWRITTEN; SMALL ILLUSTRATION; SPONSOR, ADDRESS AND DATE NOTED BY FEB;",1906-798,,,1906-11-04,The Navy Yard Ladies And Gents Restaurant,,Dollars,USD,complete,2,14,,0,
25171,,CABARET DU CHAT NOIR,LUNCH & DINNER,COMMERCIAL,32 WEST 28 ST. NY,FOLDER; ILLUS; COL;,DAILY,SOME HANDWRITTEN ITEM IN FRENCH; WINE LIST ON BACK;,1900-713,,,1900-02-03,Cabaret Du Chat Noir,,Dollars,USD,complete,4,313,DAILY,1,Daily
25173,,COLUMBIA CASINO,DINNER,COMMERCIAL,,BROADSHEET; ILL; 6.75X10.75;,MONDAY DINNER;,"WINE LIST; FRANKFURT SAUSAGE, SAUERKRAUT IS FORTY CENTS WHILE FRESH LOBSTER EN SASSES, A LA NEWBURG IS FIFTY CENTS;",1893-110,,,1893-10-16,Columbia Casino,,Dollars,USD,complete,2,156,MONDAY DINNER,17,Reception
25178,,JOHN WANAMAKER,AFTERNOON TEA,COMMERCIAL,"NINTH FLOOR RESTAURANT, NEW YORK, NY",FOLDER; ILLUS; COL; 3.6X5;,OTHER (AFTERNOON TEA IN DEPARTMENT STORE RESTAURANT);,A LA CARTE MENU; DECORATIVE FLORAL WREATH ON COVER; [DATE INFO SUPPLIED BY FEB];,1907-923,,,1907-10-28,John Wanamaker,,Dollars,USD,complete,4,39,OTHER AFTERNOON TEA IN DEPARTMENT STORE RESTAURANT,16,Reunion
25187,,CAFE LAFAYETTE,DINNER,COMMERCIAL,NEW YORK,CARD; ILLUS; CIOL; 6.5 X 11;,,PRIX FIXE MENU; ILLUSTRATION OFWOMAN IN CLASSICAL DRESS;,1907-527,,,1907-05-18,Cafe Lafayette,,Dollars,USD,complete,2,24,,0,
25191,,ASTOR HOUSE,DINNER,COMMERCIAL,NEW YORK,FOLDER; ILLUS; 7 X 10;,DINNER,PRICED MENU AND WINE LIST; ILLUS. OF HOTEL; CAUTIONARY NOTE ABOUT CHECKING PRICES ON CHECK WITH MENU;,1900-063,,,1900-01-08,Astor House,,Dollars,USD,complete,4,495,DINNER,8,Rite
25211,,GILSEY HOUSE,DINNER,COMMERCIAL,,FOLDER; 6.5X10.5;,,WINE LIST; PRICES FOR WINE AND FOOD ON MENU;,1889-039,,,1889-04-28,Gilsey House,,Dollars,USD,complete,4,441,,0,
25212,,COLONIAL HOTEL,SPECIAL SUPPER,COMMERCIAL,"CLEVELAND,OH",BROADSIDE;ILLUS;COL;3.5X9;,DAILY;,HOTEL EMBLEM;DATE HANDWRITTEN;,1901-051,,,1901-01-06,Colonial Hotel,,Dollars,USD,complete,2,61,DAILY,1,Daily
25215,,SUPPER'S HOTEL & RESTAURANT,DAILY MENU,COMMERCIAL,"BATH BEACH, BKLYN,NY",FOLDER;ILLUS;8.5X14;,DAILY;,"ALL ITEMS PRICED,SOME HANDWRITTEN;SEPARATE PAGE FOR WINES;ROOMS FOR GENTLEMEN ONLY;",1906-655,,,1906-07-01,Supper's Hotel & Restaurant,,Dollars,USD,complete,4,403,DAILY,1,Daily
25225,,KENSINGTON HOTEL,CARTE DU JOUR,COMMERCIAL,NY,BROADSHEET; 6.25 X 9.75;,,WINE LIST & PRICES ON BACK;,1900-393,,,1900-01-18,Kensington Hotel,,Dollars,USD,complete,2,252,,0,
25226,,RIGGS' DINING ROOMS,DAILY MENU,COMMERCIAL,"120 UNIVERSITY PLACE, NY, NY",FOLDER; 5.5 X 9;,,FURNISHED ROOMS AVAILABLE FOR GENTLEMEN; NO SMOKING;,1900-483,,,1900-01-24,Riggs' Dining Rooms,,Dollars,USD,complete,4,193,,0,
25241,,JOHN DOSCHER RESTAURANT,BILL OF FARE,COMMERCIAL,"NEW YORK, NY",FOLDER; ILLUS; 8.25X12;,,"SPECIALS OF THE DAY ADDED IN WHAT APPEARS TO BE FIRST TYPEWRITTEN STYLE IN LAVENDAR TYPE; VERY EXTENSIVE PRICED WINE LIST ""A SPECIALTY IN FINE OLD LIQUORS;"" INSERT OF 2 TISSUE-THIN ORIENTAL MOTIF PAPER NAPKINS? PLACE-MATS?-ONE IS INSCRIBED ""A.L. TUSKA, 55",1900-778,,,1900-02-07,John Doscher Restaurant,,Dollars,USD,complete,4,312,,0,
25248,,LIBERAL BROTHERHOOD,BALL,SOC;,METROPOLITAN OPERA HOUSE ASSEMBLY ROOM; NY?,CARD; 4 X 6;,OTHER [SOC?];,WINE LIST ONLY;,1890-036,,,1890-02-17,Liberal Brotherhood,,Dollars,USD,complete,2,12,OTHER SOC,7,Patriotic
25249,,COLOMBO HOTEL,BILL OF FARE,COMMERCIAL,"NEW YORK, NY",FOLDER; 7X11;,,"[DATE INFO SUPPLIED BY FEB]; ""30 CENT TABLE D'HOTE LUNCH & 40 CENT TABLE D'HOTE DINNER - PINT BOTTLE OF CLARET INCLUDED WITH LUNCH & DINNER;"" A LA CARTE MENU IN ITALIAN, REMAINDER OF MENU IN ENGLISH; PRICED WINE LIST ON BACK OF MENU;",1900-777,,,1900-02-06,Colombo Hotel,,Dollars,USD,complete,4,289,,0,
25251,,FIFTH AVENUE HOTEL,BREAKFAST,COMMERCIAL,"MADISON SQUARE, NEW YORK",CARD; 4.25 X 7;,,PRICED MENU;,1907-048,,,1907-01-09,Fifth Avenue Hotel,,Dollars,USD,complete,2,59,,0,
25257,,KALIL'S RESTAURANT,LUNCHEON,COMMERCIAL,"61 CORTLANDT ST.,NY",BROADSIDE; 5.5X9.75;,SUNDAY LUNCH;,ALL ITEMS PRICED;,1906-309,,,1906-03-17,Kalil's Restaurant,,Dollars,USD,complete,2,69,SUNDAY LUNCH,17,Reception
25273,,B.P.O.E.,DINNER,SOC;,"CONVENTION HALL, BUFFALO, NY",FOLDER; ILLUS; COL; 4.5 X 7.5;,,PRICED MENU AND WINE LIST; PURPLE ELK;,1907-188,,,1907-02-08,B.P.O.E.,,Dollars,USD,complete,4,59,,0,
25276,,(WALDORF-ASTORIA?),"DAILY MENU, DINNER",COMMERCIAL,"[NEW YORK, NY?]",CARD; 5.25X8.5;,,,1906-049,,,1906-01-14,Waldorf Astoria?,,Dollars,USD,complete,2,78,,0,
25290,,EDWARD F. LANG'S LADIES AND GENTS LUNCH ROOM AND RESTAURANT,BREAKFAST AND SUPPER,COMMERCIAL,"139 EIGHTH STREET, NEW YORK",FOLDER; 6.5 X 10.5;,,NOTE ABOUT THE PURITY OF THE WATER; PRINTED AND TYPED;,1900-509,,,1900-01-24,Edward F. Lang's Ladies And Gents Lunch Room And Restaurant,,Dollars,USD,complete,4,255,,0,
25292,,SIEGEL COOPER CO.,FOUNTAIN LUNCHEON,COMMERCIAL,"NEW YORK, NY",CARD; 8X7;,,"A LA CARTE MENU (""A DAINTY LUNCHEON WITH REFRESTHING BEVERAGES""); [DATE INFO SUPPLIED BY FEB];",1906-747,,,1906-10-10,Siegel Cooper Co.,,Dollars,USD,complete,4,50,,0,
25299,,ST. REGIS HOTEL,DINNER/DINER,COMMERCIAL,"NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-330,,,1906-03-22,St. Regis Hotel,,Dollars,USD,complete,2,164,,0,
25306,,HAAN'S,DINNER,COMMERCIAL,"PARK ROW BUILDING, OPPOSITE POST OFFICE [NEW YORK, NY];",CARD; 7.0X11.0;,,PRICED A LA CARTE MENU; PRICED WINE LIST;,1900-417,,,1900-01-19,Haan's,,Dollars,USD,complete,2,332,,0,
25318,,RED STAR LINE,DINNER,COMMERCIAL,EN ROUTE ABOARD S.S. FRIESLAND,CARD; ILLUS; 5 X 8;,,"HANDWRITTEN; MARINE ILLUSTRATION; PRICED WINE LIST IN FRANCS WITH RATES OF EXCHANGE TO DOLLARS, MARKS, AND POUNDS;",1900-178,,,1900-01-12,Red Star Line,,Belgian Francs,BEF,complete,2,52,,0,
25323,,CONGRESS HOTEL COMPANY,SPECIAL LUNCHEON,COMMERCIAL,"CHICAGO, IL",CARD; ILLUS; COL; 4X7;,,TABLE D'HOTE SPECIAL LUNCHEON - 75 CENTS; ILLUSTRATION OF HOTEL AT TOP OF MENU;,1907-630,,,1907-06-25,Congress Hotel Company,,Dollars,USD,complete,2,21,,0,
25344,,PUTNAM HOUSE,LUNCHEON,COMMERCIAL,"NEW YORK, [NY]",BROADSHEET; 4.5X7.25;,,25 CENT LUNCH; PLUS PRICED ITEMS;,1900-600,,,1900-01-29,Putnam House,,Dollars,USD,complete,2,31,,0,
25354,,MANHATTAN HOTEL,DINNER,COMMERCIAL,42 ST. & MAD.AVE.NY,BROADSIDE; 5.25X8.75;,,ALL ITEMS PRICED;,1906-869,,,1906-11-29,Manhattan Hotel,,Dollars,USD,under review,2,117,,0,
25370,,BURKE'S HOTEL & RESTAURANT,DAILY MENU,COMMERCIAL,527 SIXTH AVE. NY,BROADSIDE; 7 X 11;,,ALL PRICES INCLUDED;,1900-105,,,1900-01-10,Burke's Hotel & Restaurant,,Dollars,USD,complete,2,91,,0,
25371,,ST. REGIS HOTEL,"LUNCHEON, DEJEUNER",COMMERCIAL,"(NEW YORK, NY?)",CARD; 5X8;,,"MENU IN FRENCH ON ONE SIDE, ENGLISH ON THE OTHER; A LA CARTE MENU;",1905-483,,,1905-06-19,St. Regis Hotel,,Dollars,USD,complete,2,186,,0,
25376,,ST.REGIS HOTEL,LUNCHEON,COMMERCIAL,?,BROADSHEET;5X8;,DAILY;,SAME MENU IN FRENCH ON REVERSE SIDE;,1906-324,,,1906-03-21,St.Regis Hotel,,Dollars,USD,complete,2,185,DAILY,1,Daily
25380,,ST. REGIS HOTEL,DINNER/DINER,COMMERCIAL,"NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-102,,,1906-01-27,Hotel St. Regis,,Dollars,USD,complete,2,169,,0,
25385,,EVERETT HOUSE,DINNER,COMMERCIAL,"UNION SQUARE, NEW YORK, NY",FOLDER; 7.0X11.0;,,FULLY PRICED BILL OF FARE; HAND WRITTED INSERT; HALF PORTION PRICES QUOTED; PRICED WINE LIST;,1900-131,,,1900-01-10,Everett House,,Dollars,USD,complete,4,428,,0,
25388,,HOTEL ST. REGIS,DINNER,COMMERCIAL,?,BROADSHEET;5X8;,DAILY;,ALL ITEMS PRICED;MENU IN ENGLISH ON ONE SIDE & FRENCH ON REVERSE;,1906-147,,,1906-02-07,Hotel St. Regis,,Dollars,USD,complete,2,119,DAILY,1,Daily
25394,,FIFTH AVENUE HOTEL,BREAKFAST,COMMERCIAL,"MADISON SQUARE, NY",FOLDER; ILLUS; COL; 5.5 X 4.25;,,DRAWING OF HOTEL IN 1852; GRAY;,1900-081,,,1900-01-09,Fifth Avenue Hotel,,Dollars,USD,complete,3,106,,0,
25398,,NETHERLAND HOTEL,LUNCHEON,COMMERCIAL,"NEW YORK, NY",BROADSIDE; ILLUS; COL; 5.25X8.5;,OTHER (DAILY MENU);,HOTEL SEAL AT TOP OF MENU;,1900-158,,,1900-01-11,Netherland Hotel,,Dollars,USD,complete,2,112,OTHER DAILY MENU,5,Tour
25401,,ST. REGIS HOTEL,DINNER/DINER,COMMERCIAL,"NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH A LA CARTE MENU;,1905-786,,,1905-10-24,St. Regis Hotel,,Dollars,USD,complete,2,177,,0,
25403,,THE ANSONIA,DINNER,COMMERCIAL,"BROADWAY AND 73RD STREET, NEW YORK",CARD; 5.25 X 8.75;,,PRICED MENU; LOGO;,1907-078,,,1907-01-13,The Ansonia,,Dollars,USD,complete,2,97,,0,
25404,,ST. REGIS HOTEL,DINNER/DINER,COMMERCIAL,"NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-287,,,1906-03-09,St. Regis Hotel,,Dollars,USD,complete,2,163,,0,
25410,,UNITED STATES HOTEL,BILL OF FARE,COMMERCIAL,"NEW YORK, NY",BROADSHEET; 7.25X14;,OTHER (DAILY MENU);,INCLUDES PRICED WINE LIST;,1900-161,,,1900-01-11,United States Hotel,,Dollars,USD,complete,4,230,OTHER DAILY MENU,5,Tour
25414,,HAMBURG-AMERIKA LINIE,CARTE DU JOUR-DEJEUNER,COMMERCIAL,"RITZ CARLTON RESTAURANT AN BORD DER ""AMERIKA""",CARD; ILLUS; COL; 8.75X12.75;,,A LA CARTE MENU IN FRENCH; MENU HANDWRITTEN IN VIOLET INK; DECORATIVE FLOWER BORDER; ONE OF SEVERAL MENUS FOR DIFFERENT PASSENGER CLASSES ON THIS OCEAN LINER; [DATE INFO SUPPLIED BY FEB];,1906-610,,,1906-07-22,Hamburg Amerika Linie,,Deutsche Marks,DEM,complete,2,62,,0,
25416,,FLATIRON RESAURANT AND CAFE,DINNER,COMMERCIAL,"BROADWAY AND 23RD STREET, NY",CARD; 7 X 11.75;,,PRICED MENU;,1907-060,,,1906-01-09,Flatiron Resaurant And Cafe,,Dollars,USD,complete,2,50,,0,
25417,,LAFAYETTE PLACE RESTURANT AND CAFE,DAILY MENU,COMMERCIAL,"16,18 AND 20 LAFAYETTE PLACE, NEW YORK CITY",CARD; 5.5X14;,,"PRICED WINE LIST ON BACK; ""GENTLEMEN ONLY"" NOTED ON TOP; HANDWRITTEN SPECIALS;",1907-015,,,1907-01-01,Lafayette Place Resturant And Cafe,,Dollars,USD,complete,2,232,,0,
25431,,RED STAR LINE,DINNER,COMMERCIAL,EN ROUTE ABOARD S.S. FRIESLAND,CARD; ILLUS; 5 X 8;,,PRICED WINE LIST WITH RATES OF EXCHANGE FROM FRANCS TO OTHER CURRENCIES; SHIP AND GULLS ILLUSTRATION; HANDWRITTEN;,1900-503,,,1900-01-24,Red Star Line,,Belgian Francs,BEF,complete,2,56,,0,
25435,,CHILDS',DAILY LUNCH MENU,COMMERCIAL,"602 SIXTH AVENUE, NEW YORK",FOLDER; 6X10;,,PRICED MENU; BRANCHES LISTED;,1907-559,,,1907-06-01,Childs',,Dollars,USD,complete,4,147,,0,
25438,,THE ANNEX,DAILY MENU,COMMERCIAL,"114 WEST FOURTEENTH STREET, NEW YORK",FOLDER; 6.25 X 9.5;,,PRICED MENU; MENU HANDWRITTEN;,1906-423,,,1906-04-30,The Annex,,Dollars,USD,complete,4,71,,0,
25462,,FRED HARVEY,CARTE DU JOUR,COMMERCIAL,"[CHICAGO, IL]",CARD; 6.6X9.25;,,A LA CARTE PRICED MENU; [PLACE INFO SUPPLIED BY FEB];,1905-859,,,1905-11-15,Fred Harvey,,Dollars,USD,complete,2,145,,0,
25468,,FRAUNCES' TAVERN,LUNCHEON,COMMERCIAL,[NEW YORK CITY],CARD; 6.5 X 10.25;,,PRICED MENU AND WINE LIST;,1907-881,,,1907-10-15,Fraunces' Tavern,,Dollars,USD,complete,2,196,,0,
25476,,ST.LOUIS CLUB,BREAKFAST,COMMERCIAL,"[ST.LOUIS,MO?]",CARD;COL;6.5X9.25;,DAILY;,DATE HANDWRITTEN;CITY AND STATE HANDWRITTEN;,1901-296,,,1901-02-06,St.Louis Club,,Dollars,USD,under review,2,72,DAILY,1,Daily
25484,,CAFETERIA LUNCH,BILL OF FARE,COMMERCIAL,"NEW YORK, NY",FOLDER; ILLUS; 6X9.5;,OTHER (DAILY MENU);,SPECIALS WRITTEN IN FADED LAVENDAR INK; ILLUSTRATION OF MOOSE ON BACK COVER;,1900-540,,,1900-01-01,Cafeteria Lunch,,Dollars,USD,complete,4,71,OTHER DAILY MENU,5,Tour
25488,,ALBERMARLE HOTEL,DINNER,COMM.,"NEW YORK CITY, MADISON SQUARE;",FOLDER; ILLUS;6.5 X 9,,DRAWING OF HOTEL; [PRICES ?] ON MENU AS WELL AS WINE LIST,1882-036,,,1882-02-02,Albermarle Hotel,,Dollars,USD,complete,4,272,,0,
25489,,ST. REGIS HOTEL,LUNCHEON/DEJEUNER FOURCHETTE,COMMERCIAL,"NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-190,,,1906-02-18,St. Regis Hotel,,Dollars,USD,complete,2,197,,0,
25498,,PIONEER RESTAURANT,BILL OF FARE,COMMERCIAL,"NEW YORK, NY",BROADSHEET; 5.5X8.75;,OTHER (DAILY MENU);,"""REGULAR DINNER, FROM 11 TO 2, 25 CENTS; COFFEE UNSURPASSED 5 CENTS; COMMUTATION TICKETS, $3.50 FOR $3.00; QUICK LUNCH PUT UP FOR TRAVELERS;""",1900-164,,,1900-01-11,Pioneer Restaurant,,Dollars,USD,complete,2,75,OTHER DAILY MENU,5,Tour
25503,,PLAZA,DAILY MENU,COMMERCIAL,,CARD; ILLUS; 6.5 X 10;,,PRICED MENU; LOGO OF LION;,1900-656,,,1900-02-01,Plaza,,Dollars,USD,complete,2,138,,0,
25508,,ST. REGIS HOTEL,LUNCHEON/DEJEUNER FOURCHETTE,COMMERCIAL,"NEW YORK, NY",CARD; 5X8;,,FRENCH AND ENGLISH;,1906-195,,,1906-02-19,St. Regis Hotel,,Dollars,USD,complete,2,198,,0,
25513,,CHILDS',DAILY LUNCH MENU,COMMERCIAL,"42 EAST 14TH STREET, 440 BWAY, NEW YORK",FOLDER; 6X10;,,PRICED MENU; PLACE NOTED BY FEB; BRANCHES LISTED;,1907-563,,,1907-06-01,Childs',,Dollars,USD,complete,4,120,,0,
25514,,IRVING'S RESTAURANT,DINNER,COMMERCIAL,"37 JOHN STREET, NY",CARD; ILLUS; 6 X 9;,,HANDWRITTEN; PRICED MENU; ILLUSTRATION OF POT COOKING OVER A WOOD FIRE IN THE WOODS; DATE HANDWRITTEN BY FEB;,1900-437,,,1900-01-20,Irving's Restaurant,,Dollars,USD,complete,2,37,,0,
25518,,HAMBURG-AMERIKA LINIE,CARTE DU JOUR-DINER,COMMERCIAL,"RITZ CARLTON RESTAURANT AN BORD DER ""AMERIKA""",CARD; ILLUS; COL; 8.75X12.75;,,A LA CARTE MENU IN FRENCH; MENU HANDWRITTEN IN VIOLET INK; DECORATIVE FLOWER BORDER; ONE OF SEVERAL MENUS FOR DIFFERENT PASSENGER CLASSES ON THIS OCEAN LINER; [DATE INFO SUPPLIED BY FEB];,1906-627,,,1906-07-24,Hamburg Amerika Linie,,Deutsche Marks,DEM,complete,2,72,,0,
25523,,FRAUNCES' TAVERN,DINNER,COMMERCIAL,[NEW YORK CITY],FOLDER; ILLUS;7 X 9.25;,,PRICED MENU AND WINE LIST; ILLUSTRATION AND HISTORY OF BUILDING;,1907-882,,,1907-10-15,Fraunces' Tavern,,Dollars,USD,complete,4,322,,0,
25529,,THE WALDORF,DINNER,COMMERCIAL,[NYC],CARD; 6 X 8.5;,,"PRICED MENU; FRENCH ON ONE SIDE, ENGLISH ON THE OTHER;",1896-090,,,1896-04-23,The Waldorf,,Dollars,USD,complete,2,307,,0,
25530,,THE ANNEX,DAILY MENU,COMMERCIAL,"114 WEST FOURTEENTH STREET, NEW YORK",FOLDER; 6.25 X 9.5;,,PRICED MENU; MENU HANDWRITTEN;,1906-412,,,1906-04-26,The Annex,,Dollars,USD,complete,4,72,,0,
25533,,FIFTH AVENUE HOTEL,DINNER,,MADISON SQUARE NEW YORK CITY NY,FOLDER; ILLUS; 6 X 9;,,ILLUS OF HOTEL; WINE LIST,1881-031,,,1881-08-26,Fifth Avenue Hotel,,Dollars,USD,complete,4,185,,0,
25536,,HOTEL MAJESTIC,DINNER,COMMERCIAL,"NEW YORK, [NY]",BROADSIDE; 6.0X11.0;,,A LA CARTE PRICED MENU,1900-587,,,1900-01-29,Hotel Majestic,,Dollars,USD,complete,2,173,,0,
25542,,CERCLE FRANCAID DE L'HARMONIE,22ND GRAND MASKED BALL,SOC,"ACADEMY OF MUSIC, IRVING & NISSON HALLS, [NEW YORK, NY?]",BROADSIDE; 6.5 x 8.25;,RITE,"DECORATIVE SEAL OF ORGANIZATION; INCLUDES PRICED WINE LIST; COMMENT: ""EACH PORTION SERVED ON A SEPARATE DISH""",1887-004,,,1887-01-17,Cercle Francais De L'harmonie,,Dollars,USD,under review,2,23,RITE,0,Anniversary
25554,,CAFETERIA LUNCH,DAILY MENU,COMMERCIAL,"57 BROAD STREET, NY",FOLDER; ILLUS; 6 X 9.75;,,PRICED MENU PARTIALLY HANDWRITTEN;LITHOGRAPH OF MOOSE ON BACK COVER;,1900-426,,,1900-01-22,Cafeteria Lunch,,Dollars,USD,complete,4,114,,0,
25562,,PENNSYLVANIA RR,DINNER,,?,FOLDER;ILLUS;4.25X7;,,INCLUDES WINE LIST,1884-019,,,1884-01-14,Pennsylvania Rr,,Dollars,USD,complete,4,63,,0,
25568,,U.S.M.S.,DINNER,NAV;,"""ST. LOUIS""",CARD; ILLUS; COL; 4X6;,,FLAG AT TOP; PRICED WINE LIST ON BACK;,1901-534,,,1901-03-02,U.S.M.S.,,Dollars,USD,complete,2,87,,0,
25584,,HOTEL MARIE ANTOINETTE,BREAKFAST,COMMERCIAL,"SIXTY SIXTH STREET & BROADWAY, NEW YORK,[NY]",CARD; 7.0X9.5;,,PRICED MENU;,1900-605,,,1900-01-29,Hotel Marie Antoinette,,Dollars,USD,complete,2,164,,0,
25601,,THE OCEANIC,DAY'S DINNER,COM,NH,FOLDER;ILL;COL;4.5X7,,"BLUE;FULL FRONT ILLUSTRATION OF WOMAN PICKING FLOWERS,SEA SCENE WITH BIRDS ON BACK COVER",1884-16,,,1884-08-30,The Oceanic,,Dollars,USD,complete,4,96,,0,
25602,,Balthazar,"Breakfast, Lunch and Dinner",RESTAURANT,Balthazar,"10"" x 15""",,"Extensive wine list, seperate menus for each meal, Keith McNally",2006-0000,,,2006-01-01,Balthazar,,Dollars,USD,complete,1,54,,0,
25603,,ST. REGIS HOTEL,DINER/DINNER,COMMERCIAL,"NEW YORK, NY",CARD; 5X8;,,MENU IN FRENCH AND ENGLISH;,1905-503,,,1905-06-22,St. Regis Hotel,,Dollars,USD,complete,2,153,,0,
25611,,FALL RIVER LINE,BREAKFAST,COMMERCIAL,STEAMER PRISCILLA,FOLDER; 6.0X8.5; ILLUS; COL;,,"ILLUS: STEAMSHIP PRISCILLA WITH FLAGS FLYING AND NOTATION: ""THE IDEAL METHOD""; 13 MEDALLIONS ARRANGED IN OVAL, EACH DEPICTING A METHOD OF TRANSPORTATION; STREAMER WITH NOTE: ""A STUDY IN TRANSPORTATION""; PRICED WINE LIST, PRICES QUOTED FOR PINTS AND QUARTS",1900-461,,,1900-01-23,Fall River Line,,Dollars,USD,complete,4,215,,0,
25615,,HOTEL EMPIRE,DAILY BILL OF FARE,COMMERCIAL,"BROADWAY AND SIXTY-THIRD STREET, NEW YORK, [NY]",FOLDER; 6.5X10.0;,,A LA CARTE MENU AND PRICED WINE LIST;,1900-591,,,1900-01-29,Hotel Empire,,Dollars,USD,complete,2,144,,0,
25616,,FIFTH AVENUE HOTEL,DAILY CAFE MENU,COMMERCIAL,"MADISON SQUARE, NEW YORK",FOLDER; COL;5.25 X 9.75;,,PRICED MENU; PINK STOCK;,1907-053,,,1907-01-09,Fifth Avenue Hotel,,Dollars,USD,complete,4,250,,0,
